repo,pr_number,title,author,state,was_merged,body,created_at,closed_at,merged_at,additions,deletions,changed_files,commits,comments_count,review_comments_count
numpy/numpy,29761,BUG: Stable ``ScalarType`` ordering,jorenham,closed,True,"The key used to sort `np.ScalarType` is not unique (e.g. `int64` and `longlong` on linux both have key `('i', '8')`). To remove duplicates, `set` is used, whose iteration order depends on the hashes of the containing scalartype classes. So in case of ties, the hash would be the tiebreaker. The problem is that these hashes are arbitrary, leading to differences in `ScalarType` order between platforms, python versions, machines, etc.

In case you're wondering why I care: Stubtest is currently reporting errors for `ScalarType` for certain platform and python versions: https://github.com/numpy/numtype/actions/runs/17778048694/job/50530549124?pr=706. And I'm sure you can imagine that it wasn't easy to figure out what was going on here (especially if you consider the stubtest error spaghetti output, but I digress). Hence the pedantic ""backport candidate"" label ;)",2025-09-16 21:15:50+00:00,2025-09-23 21:44:56+00:00,2025-09-23 21:44:56+00:00,30,1,2,2,2,2
numpy/numpy,29760,"DOC: Improve documentation for f2py and Meson usage, add ufunc extension example",Aniketsy,closed,True,"#28614 
This PR improves the documentation for using Meson with f2py and NumPy ufunc extensions. It adds practical build examples and links to further resources.

Please let me know if my approach or fix needs any improvements . I’m open to feedback and happy to make changes based on suggestions.
Thankyou !
",2025-09-16 18:48:11+00:00,2025-10-16 06:38:06+00:00,2025-10-16 06:38:06+00:00,64,0,2,7,18,14
numpy/numpy,29757,DOC: add dev docs on C debuggers and compiler sanitizers,ngoldbaum,closed,True,"Fixes #29079

Adds developer-focused docs on how to use C debuggers and compiler sanitizers.

I'd appreciate it if people could actually try this on their local setups and let me know if they hit any sticking points. I'm not sure how in-the-weeds I should get.",2025-09-15 19:15:09+00:00,2025-09-17 05:27:17+00:00,2025-09-17 05:27:17+00:00,251,2,1,3,4,10
numpy/numpy,29755,DOC: Clarify description of diagonal covariance in multivariate_normal function,whyvineet,closed,True,Fix #29748 ,2025-09-14 19:29:14+00:00,2025-09-15 23:47:44+00:00,2025-09-15 23:47:44+00:00,4,2,2,1,1,0
numpy/numpy,29754,MAINT: pin asv<0.6.5 ,mattip,closed,True,"ASV had a recent release, and it seems to have broken something in NumPy. I cannot reproduce locally, but maybe I am not being exact enough. In any case, let's pin this until someone can figure out what is broken.",2025-09-14 15:20:36+00:00,2025-09-14 16:58:54+00:00,2025-09-14 16:58:54+00:00,1,1,1,1,2,0
numpy/numpy,29753,DOC: Fix typo in absolute_beginners.rst,phoenixstudiodz,closed,True,"Fix a typo in the documentation (match the illustration).

<img width=""3282"" height=""791"" alt=""image"" src=""https://github.com/user-attachments/assets/0ca17dbd-2cdd-4bd1-a72a-14050a73c053"" />

```
data = np.array([1.0, 2.0, 3.0])
>>> data.max()
2.0 # this should be 3.0
>>> data.min()
1.0
>>> data.sum()
3.0 # this should be 6.0
```",2025-09-14 14:09:34+00:00,2025-09-15 15:10:07+00:00,2025-09-15 15:10:07+00:00,4,3,1,1,2,1
numpy/numpy,29751,ENH: implement powersort merge-policy for argsort,moritz-gross,closed,True,"This pull request follows up on the [previous accepted pull request](https://github.com/numpy/numpy/pull/29208) for numeric **_inplace_** sorting. Here we bring Powersort for numeric **_argsort_** as well.

On the same [sample data](https://powersort-competition.github.io/PowersortCompetitionWebsite/#/aboutA) as before, we analyzed the improvement of Powersort over Timsort, both for the existing inplace-sorting as well as for argsort. The improvement for argsort is slightly weaker but more concentrated. Slow instances show the biggest change: for the biggest quartile, Timsort on average is 10.7% slower for inplace sorting and 5.7% for argsorting.

For both Timsort and Powersort, argsort is consistently slower than inplace-sorting, by an average factor of 1.80 and 1.84 respectively. This behavior was also already suggested in the review to the last pull request. It is also a likely explanation for the weaker yet more concentrated improvement, as the merge order has less share of the overall computation due to the additional level of indirection.


<img width=""1001"" height=""783"" alt=""image"" src=""https://github.com/user-attachments/assets/2689b130-05da-41a7-8a68-397e26c43443"" />

",2025-09-13 16:15:37+00:00,2025-09-15 23:46:30+00:00,2025-09-15 23:46:30+00:00,15,53,1,1,2,0
numpy/numpy,29750,BLD: change file extension for libnpymath on win-arm64 from .a to .lib,rgommers,closed,True,"Closes gh-29577

Should work fine, if it doesn't for some reason then we'll notice in downstream CI jobs that consume nightly wheels.",2025-09-13 14:42:12+00:00,2025-09-14 13:54:32+00:00,2025-09-14 13:54:32+00:00,6,1,2,2,2,1
numpy/numpy,29749,TYP: mypy 1.18.1,jorenham,closed,True,"https://mypy.readthedocs.io/en/stable/changelog.html#mypy-1-18

It's should be significantly faster now (~0.67x in case of scipy-stubs), and solves some issues that used to lead to some incorrectly inferred types in our type-tests (e.g. `np.vstack`)",2025-09-13 00:17:35+00:00,2025-09-13 00:59:34+00:00,2025-09-13 00:59:34+00:00,7,7,4,3,1,0
numpy/numpy,29745,BUG: Fix max_depth validation condition in PyArray_FromAny_int,kibitzing,closed,True,"<!--         ----------------------------------------------------------------
                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!
                ----------------------------------------------------------------

*  FORMAT IT RIGHT:
      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message

*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:
      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion

*  HIT ALL THE GUIDELINES:
      https://numpy.org/devdocs/dev/index.html#guidelines

*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:
      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed
-->

Fix for issue #29721 reported by @tylerjereddy after analysis and confirmation that this is indeed a bug.

When `ndim > max_depth`, an error should have been raised, but the unnecessary check `(in_DType == NULL || in_DType->type_num != NPY_OBJECT)` prevented the proper error from being raised, causing different errors to occur downstream instead. Therefore, this condition has been removed.

Detailed discussion can be found at: https://github.com/numpy/numpy/pull/29569/files#r2340732107
",2025-09-12 03:25:13+00:00,2025-09-12 05:08:39+00:00,2025-09-12 05:08:39+00:00,7,1,2,2,5,0
numpy/numpy,29744,TST: Simplify and clarify StringDType testing support utilities,ngoldbaum,closed,True,"See https://github.com/numpy/numpy/pull/29671#issuecomment-3280236779 for more context. Ralf asked me to clean this up.

* Moves fixtures used in the StringDType tests from the root `conftest.py` into `test_stringdtype.py`. 
    This makes them more discoverable. I also added some comments.
* Deleted the parameterization in `test_stringdtype_multithreaded_access_and_mutation`.
    On reflection, the paramterization isn't buying us much and this is the only place we're using the fixtures I moved outside of `test_stringdtype.py`. Rather than deal with re-using fixtures in a way that doesn't introduce nonlocal behavior or annoying linter errors due unused imports, I can just remove this one use and then all the uses are in `test_stringdtype.py`. 
* Simplifes NAType code. 
    `NAType` is used in the StringDType tests. It was adapted from the code implementing `pandas.na`. The current version in the NumPy tests includes code that uses functions that aren't imported or symbol names that aren't defined. I've deleted a bunch of code that isn't exercised in the numpy tests. There's probably more I can delete but I didn't want to depart even more from the implementation of the missing data type in Pandas.",2025-09-11 21:22:32+00:00,2025-09-15 23:54:56+00:00,2025-09-15 23:54:56+00:00,53,105,4,4,1,1
numpy/numpy,29743,MAINT: delete unused variables in unary logical dispatch,ngoldbaum,closed,True,"Clang complains on current `main`:

```
[2/5] Compiling C++ object numpy/_core/libloops_logical.dispatch.h_baseline.a.p/src_umath_loops_logical.dispatch.cpp.o
../numpy/_core/src/umath/loops_logical.dispatch.cpp:111:27: warning: unused variable 'is_not' [-Wunused-const-variable]
  111 |     static constexpr bool is_not    = true;
      |                           ^~~~~~
../numpy/_core/src/umath/loops_logical.dispatch.cpp:124:27: warning: unused variable 'is_not' [-Wunused-const-variable]
  124 |     static constexpr bool is_not    = false;
      |                           ^~~~~~
2 warnings generated.
```",2025-09-11 19:28:39+00:00,2025-09-11 23:48:50+00:00,2025-09-11 23:48:50+00:00,0,2,1,1,1,0
numpy/numpy,29741,MAINT: Bump github/codeql-action from 3.30.2 to 3.30.3,dependabot[bot],closed,True,"Bumps [github/codeql-action](https://github.com/github/codeql-action) from 3.30.2 to 3.30.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/releases"">github/codeql-action's releases</a>.</em></p>
<blockquote>
<h2>v3.30.3</h2>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>3.30.3 - 10 Sep 2025</h2>
<p>No user facing changes.</p>
<p>See the full <a href=""https://github.com/github/codeql-action/blob/v3.30.3/CHANGELOG.md"">CHANGELOG.md</a> for more information.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/github/codeql-action/blob/main/CHANGELOG.md"">github/codeql-action's changelog</a>.</em></p>
<blockquote>
<h1>CodeQL Action Changelog</h1>
<p>See the <a href=""https://github.com/github/codeql-action/releases"">releases page</a> for the relevant changes to the CodeQL CLI and language packs.</p>
<h2>[UNRELEASED]</h2>
<ul>
<li>We have improved the CodeQL Action's ability to validate that the workflow it is used in does not use different versions of the CodeQL Action for different workflow steps. Mixing different versions of the CodeQL Action in the same workflow is unsupported and can lead to unpredictable results. A warning will now be emitted from the <code>codeql-action/init</code> step if different versions of the CodeQL Action are detected in the workflow file. Additionally, an error will now be thrown by the other CodeQL Action steps if they load a configuration file that was generated by a different version of the <code>codeql-action/init</code> step. <a href=""https://redirect.github.com/github/codeql-action/pull/3099"">#3099</a> and <a href=""https://redirect.github.com/github/codeql-action/pull/3100"">#3100</a></li>
</ul>
<h2>3.30.3 - 10 Sep 2025</h2>
<p>No user facing changes.</p>
<h2>3.30.2 - 09 Sep 2025</h2>
<ul>
<li>Fixed a bug which could cause language autodetection to fail. <a href=""https://redirect.github.com/github/codeql-action/pull/3084"">#3084</a></li>
<li>Experimental: The <code>quality-queries</code> input that was added in <code>3.29.2</code> as part of an internal experiment is now deprecated and will be removed in an upcoming version of the CodeQL Action. It has been superseded by a new <code>analysis-kinds</code> input, which is part of the same internal experiment. Do not use this in production as it is subject to change at any time. <a href=""https://redirect.github.com/github/codeql-action/pull/3064"">#3064</a></li>
</ul>
<h2>3.30.1 - 05 Sep 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.23.0. <a href=""https://redirect.github.com/github/codeql-action/pull/3077"">#3077</a></li>
</ul>
<h2>3.30.0 - 01 Sep 2025</h2>
<ul>
<li>Reduce the size of the CodeQL Action, speeding up workflows by approximately 4 seconds. <a href=""https://redirect.github.com/github/codeql-action/pull/3054"">#3054</a></li>
</ul>
<h2>3.29.11 - 21 Aug 2025</h2>
<ul>
<li>Update default CodeQL bundle version to 2.22.4. <a href=""https://redirect.github.com/github/codeql-action/pull/3044"">#3044</a></li>
</ul>
<h2>3.29.10 - 18 Aug 2025</h2>
<p>No user facing changes.</p>
<h2>3.29.9 - 12 Aug 2025</h2>
<p>No user facing changes.</p>
<h2>3.29.8 - 08 Aug 2025</h2>
<ul>
<li>Fix an issue where the Action would autodetect unsupported languages such as HTML. <a href=""https://redirect.github.com/github/codeql-action/pull/3015"">#3015</a></li>
</ul>
<h2>3.29.7 - 07 Aug 2025</h2>
<p>This release rolls back 3.29.6 to address issues with language autodetection. It is identical to 3.29.5.</p>
<h2>3.29.6 - 07 Aug 2025</h2>
<ul>
<li>The <code>cleanup-level</code> input to the <code>analyze</code> Action is now deprecated. The CodeQL Action has written a limited amount of intermediate results to the database since version 2.2.5, and now automatically manages cleanup. <a href=""https://redirect.github.com/github/codeql-action/pull/2999"">#2999</a></li>
<li>Update default CodeQL bundle version to 2.22.3. <a href=""https://redirect.github.com/github/codeql-action/pull/3000"">#3000</a></li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/github/codeql-action/commit/192325c86100d080feab897ff886c34abd4c83a3""><code>192325c</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3104"">#3104</a> from github/update-v3.30.3-b660efdcf</li>
<li><a href=""https://github.com/github/codeql-action/commit/e68956d90b7fe2260904652cd8de5d73563e4944""><code>e68956d</code></a> Update changelog for v3.30.3</li>
<li><a href=""https://github.com/github/codeql-action/commit/b660efdcfdfa893d74568cd884067ed18e8d6f88""><code>b660efd</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3103"">#3103</a> from github/mbg/fix/category-check</li>
<li><a href=""https://github.com/github/codeql-action/commit/e49458befe579c5a1088aacda9f2ae384da104ff""><code>e49458b</code></a> Fix <code>runInterpretResultsFor</code> using the wrong <code>AnalysisConfig</code> for <code>category</code> fix</li>
<li><a href=""https://github.com/github/codeql-action/commit/f374a62c8bedef779582aeb425a68f7798f2078c""><code>f374a62</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3098"">#3098</a> from github/kaspersv/increase-overlay-base-size-limit</li>
<li><a href=""https://github.com/github/codeql-action/commit/5efa438e92992578d794ae4ceed960bf81011677""><code>5efa438</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3101"">#3101</a> from github/mbg/public-repo-notice-in-pr-template</li>
<li><a href=""https://github.com/github/codeql-action/commit/8a84a62542ea24fd569eb5afdfb2507c25328ab9""><code>8a84a62</code></a> Overlay: Increase size limit for cached overlay base database</li>
<li><a href=""https://github.com/github/codeql-action/commit/eb50a881d87eb8488328fefe024ae2f6add8384f""><code>eb50a88</code></a> Merge pull request <a href=""https://redirect.github.com/github/codeql-action/issues/3097"">#3097</a> from github/redsun82/only-dump-sarif</li>
<li><a href=""https://github.com/github/codeql-action/commit/4c534612bf77788909753a5602e96710156f5758""><code>4c53461</code></a> Tweak sarif dump log</li>
<li><a href=""https://github.com/github/codeql-action/commit/dae3742b0a3b9e08acc580e15ef74bdc454d650a""><code>dae3742</code></a> Dump soon to be uploaded SARIF on request</li>
<li>Additional commits viewable in <a href=""https://github.com/github/codeql-action/compare/d3678e237b9c32a6c9bffb3315c335f976f3549f...192325c86100d080feab897ff886c34abd4c83a3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=github/codeql-action&package-manager=github_actions&previous-version=3.30.2&new-version=3.30.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",2025-09-11 17:07:21+00:00,2025-09-11 18:18:09+00:00,2025-09-11 18:18:09+00:00,4,4,2,1,0,0
numpy/numpy,29740,TST: disable overflow exception test of numpy.power on AIX,kkwli,closed,True,"<!--         ----------------------------------------------------------------
                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!
                ----------------------------------------------------------------

*  FORMAT IT RIGHT:
      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message

*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:
      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion

*  HIT ALL THE GUIDELINES:
      https://numpy.org/devdocs/dev/index.html#guidelines

*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:
      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed
-->
`numpy.power()` does not raise the overflow exception with numpy.float64 type.
It can be illustrated in the following code.
```python
import numpy as np
#fi = np.finfo(np.float64)
dtyp = np.dtype(np.float64).type
with np.errstate(all='raise'):
  try:
    x = np.power(dtyp(2), dtyp(2048))   # 2**fi.nexp == 2048
    print(f'No fpe error ({x})')
  except FloatingPointError as exc:
    print(f'FloatingPointError')
```
Output on AIX:
```
No fpe error (inf)
```
Output on Linux/PowerPC and Linux/x86:
```
FloatingPointError
```
This patch is to guard the `self.assert_raises_fpe(overflow, np.power, ftype(2), ftype(2**fi.nexp))` test to skip it on AIX.",2025-09-11 17:05:59+00:00,2025-10-17 21:19:57+00:00,2025-10-17 21:19:56+00:00,5,2,1,1,0,11
numpy/numpy,29739,TYP: Remove ``None`` from definition of ``DTypeLike`` type alias,MarcoGorelli,closed,True,"Addressing https://github.com/numpy/numpy/pull/29634#discussion_r2311962008

I haven't removed `| None` from `DTypeLike`, as it's a publicly exported type and so changing it would be a breaking change, and I didn't know if that would be OK

Note that there are some places which currently accept `dtype: DTypeLike`, even though `None` cannot be passed. For example, `isdtype`:

https://github.com/numpy/numpy/blob/9c29c3226eaa3c4879bf73ca4d9267285d7c2589/numpy/_core/numerictypes.pyi#L157

It says `DTypeLike`, which includes `None`, although `None` is not valid at runtime

Anyway, I've left such cases alone

<!--         ----------------------------------------------------------------
                MAKE SURE YOUR PR GETS THE ATTENTION IT DESERVES!
                ----------------------------------------------------------------

*  FORMAT IT RIGHT:
      https://www.numpy.org/devdocs/dev/development_workflow.html#writing-the-commit-message

*  IF IT'S A NEW FEATURE OR API CHANGE, TEST THE WATERS:
      https://www.numpy.org/devdocs/dev/development_workflow.html#get-the-mailing-list-s-opinion

*  HIT ALL THE GUIDELINES:
      https://numpy.org/devdocs/dev/index.html#guidelines

*  WHAT TO DO IF WE HAVEN'T GOTTEN BACK TO YOU:
      https://www.numpy.org/devdocs/dev/development_workflow.html#getting-your-pr-reviewed
-->
",2025-09-11 15:53:11+00:00,2025-10-02 09:26:19+00:00,2025-10-02 09:26:19+00:00,114,99,19,13,17,8
numpy/numpy,29737,"ENH, API: New sorting slots for DType API",MaanasArora,closed,True,"Supersedes #28516 after @charris defined the new C-API for `PyArray_Sort` in #29642.

I have kept this light so far, with a sorting table (struct) for the DType API, using the new signature with the context. The new design is untested so far because without `sort_compare`, using it directly in say StringDType would be difficult, but happy to move this to parity if this looks right so far considering Chuck's comments. Thank you!",2025-09-10 22:53:53+00:00,2025-10-07 08:49:16+00:00,2025-10-07 08:49:16+00:00,579,81,6,89,54,188
numpy/numpy,29736,TYP: sort out some of the ``# type: ignore`` comments in ``__init__.pyi``,jorenham,closed,True,"This makes it a bit ~easier~ less difficult to spot the squigglies that we should actually care about, because it's a bit of a ""boy who cried wolf"" situation right now.",2025-09-10 17:25:09+00:00,2025-09-11 15:30:08+00:00,2025-09-11 15:30:08+00:00,34,34,1,3,1,0
